@relation Phishing.Detection

@attribute hostname string
 @attribute ipaddress {True,False}
 @attribute portNumber {True,False}
 @attribute protocol {http,https,other}
 @attribute domain_in_hostname {True,False}
 @attribute obfuscation_characters {True,False}
 @attribute subdomain_path {True,False}
 @attribute max_length integer
 @attribute phising {True,False}

 @data 
'www.tripespaillard.com',False,False,http,False,False,True,10,True
'smarturl.it',False,False,http,False,False,False,0,True
'tamiesheffield.com',False,False,http,False,False,False,5,True
'prigarcia.com',False,False,http,False,False,False,17,True
'envisiontheatre.co.uk',False,False,http,False,False,False,13,True
'tcraigslist.org',False,False,http,False,False,False,0,True
'prigarcia.com',False,False,http,False,False,False,17,True
'www.envisiontheatre.co.uk',False,False,http,False,False,False,16,True
'www.envisiontheatre.co.uk',False,False,http,False,False,False,13,True
'www.envisiontheatre.co.uk',False,False,http,False,False,False,16,True
'insulation-advocates.com',False,False,http,False,False,False,10,True
'insulation-advocates.com',False,False,http,False,False,False,10,True
'multidekor-illumination.com',False,False,http,False,False,False,14,True
'www.insulation-advocates.com',False,False,http,False,False,False,10,True
'www.insulation-advocates.com',False,False,http,False,False,False,10,True
'rvlighting.ca',False,False,http,False,False,False,8,True
'mediabx.com',False,False,http,False,False,False,13,True
'plngs.pl',False,False,http,False,False,False,17,True
'www.plngs.pl',False,False,http,False,False,False,17,True
'pashupaticapital.com',False,False,http,False,False,False,4,True
'pashupaticapital.com',False,False,http,False,False,False,8,True
'mirotapasaraya.com',False,False,http,False,False,False,13,True
'reprise.com.tr',False,False,http,False,False,False,9,True
'www.fgouspokut.ru',False,False,http,False,False,False,6,True
'www.pashupaticapital.com',False,False,http,False,False,False,4,True
'drive-google-com.fanalav.com',False,False,http,False,False,False,32,True
'drive-google-com.fanalav.com',False,False,http,False,False,False,0,True
'bermudez.cl',False,False,http,False,False,False,3,True
'mediabx.com',False,False,http,False,False,False,13,True
'fj9de.cwsurf.de',False,False,http,False,False,False,32,True
'specialchild.ie',False,False,http,False,False,True,11,True
'www.specialchild.ie',False,False,http,False,False,False,11,True
'arcata.pt',False,False,http,False,False,False,7,True
'appleid935658.richi.es',False,False,http,False,False,False,92,True
'bermudez.cl',False,False,http,False,False,False,11,True
'appleid795695.richi.es',False,False,http,False,False,False,92,True
'appleid935658.richi.es',False,False,http,False,False,False,88,True
'appleid935658.richi.es',False,False,http,False,False,False,0,True
'appleid795695.richi.es',False,False,http,False,False,False,88,True
'appleid795695.richi.es',False,False,http,False,False,False,0,True
'codesolution.in',False,False,http,False,False,False,9,True
'schorschman.com',False,False,http,False,False,False,5,True
'www.palazzowilson-gattai.com',False,False,http,False,False,False,0,True
'inkyungkwon.com',False,False,http,False,True,True,18,True
'drive-google-com.fanalav.com',False,False,http,False,False,False,32,True
'drive-google-com.fanalav.com',False,False,http,False,False,False,0,True
'view.s6.exacttarget.com',False,False,http,False,False,False,0,True
'cl.s6.exct.net',False,False,http,False,False,False,0,True
'cl.s6.exct.net',False,False,http,False,False,False,0,True
'www.specialchild.ie',False,False,http,False,False,False,11,True
'inkyungkwon.com',False,False,http,False,True,True,18,True
'facultyandstaffmailcleanup6.tripod.com',False,False,http,False,False,False,0,True
'mabada.org',False,False,http,False,False,False,10,True
'resultado.neth3.com.br',False,False,http,False,False,True,23,True
'appleid795695.richi.es',False,False,http,False,False,False,0,True
'appleid539390.richi.es',False,False,http,False,False,False,0,True
'drive-google-com.fanalav.com',False,False,http,False,False,False,32,True
'drive-google-com.fanalav.com',False,False,http,False,False,False,0,True
'drive-google-com.fanalav.com',False,False,http,False,False,False,32,True
'drive-google-com.fanalav.com',False,False,http,False,False,False,0,True
'www.pashupaticapital.com',False,False,http,False,False,False,8,True
'envisiontheatre.co.uk',False,False,http,False,False,False,16,True
'www.envisiontheatre.co.uk',False,False,http,False,False,False,13,True
'www.envisiontheatre.co.uk',False,False,http,False,False,False,16,True
'www.envisiontheatre.co.uk',False,False,http,False,False,False,16,True
'fj9de.cwsurf.de',False,False,http,False,False,False,32,True
'www.alfamartku.com',False,False,http,False,False,False,14,True
'dev.ranksol.com',False,False,http,False,False,False,5,True
'fj9de.cwsurf.de',False,False,http,False,False,False,32,True
'fj9de.cwsurf.de',False,False,http,False,False,False,32,True
'fj9de.cwsurf.de',False,False,http,False,False,False,32,True
'fj9de.cwsurf.de',False,False,http,False,False,False,32,True
'inkyungkwon.com',False,False,http,False,True,False,18,True
'www.bjcurio.com',False,False,http,False,False,True,34,True
'www.envisiontheatre.co.uk',False,False,http,False,False,False,16,True
'oneschoolofdriving-shoeb.com',False,False,http,False,False,False,23,True
'www.envisiontheatre.co.uk',False,False,http,False,False,False,16,True
'www.envisiontheatre.co.uk',False,False,http,False,False,False,16,True
'oneschoolofdriving-shoeb.com',False,False,http,False,False,False,23,True
'itzcaliburmese.com',False,False,http,False,False,False,9,True
'prigarcia.com',False,False,http,False,False,False,17,True
'www.cagdasyapiteknik.com.tr',False,False,http,False,False,False,11,True
'oneschoolofdriving-shoeb.com',False,False,http,False,False,False,23,True
'kiwydesigns.com',False,False,http,False,False,False,7,True
'foreverspringfl.com',False,False,http,False,False,False,8,True
'www.amourstore.com.br',False,False,http,False,False,False,3,True
'www.eseqmultimedia.net',False,False,http,False,False,False,10,True
'mariospizzanj.com',False,False,http,False,False,True,11,True
'www.amourstore.com.br',False,False,http,False,False,False,7,True
'foreverspringfl.com',False,False,http,False,False,False,8,True
'www.bradfello.ws',False,False,http,False,False,True,15,True
'www.dentaltechnologiesintegrations.com',False,False,http,False,False,False,9,True
'inkyungkwon.com',False,False,http,False,False,True,11,True
'aasis.com.np',False,False,http,False,False,False,14,True
'aasis.com.np',False,False,http,False,False,False,10,True
'inkyungkwon.com',False,False,http,False,True,True,18,True
'inkyungkwon.com',False,False,http,False,True,True,18,True
'inkyungkwon.com',False,False,http,False,False,False,11,True
'inkyungkwon.com',False,False,http,False,False,True,11,True
'inkyungkwon.com',False,False,http,False,True,True,18,True
'staging.alfamartku.com',False,False,http,False,False,False,14,True
'www.aasis.com.np',False,False,http,False,False,False,10,True
'moyanobertello.com',False,False,http,False,False,False,10,True
'staloysiusgonzaga.com',False,False,http,False,False,True,5,True
'vairline.org',False,False,http,False,False,False,7,True
'jazb.skpnu.ac.ir',False,False,http,False,False,False,8,True
'www.coffeeloversonline.net',False,False,http,False,False,False,10,True
'www.staloysiusgonzaga.com',False,False,http,False,False,True,5,True
'stats.aapkatpl.arvixevps.com',False,False,http,False,False,False,0,True
'www.ucylojistik.com',False,False,http,False,False,False,0,True
'ucylojistik.com',False,False,http,False,False,False,0,True
'webmaster.security.update.the-webmail.com',False,False,http,True,False,False,0,True
'aewiring.co.za',False,False,http,False,False,True,11,True
'bradfello.ws',False,False,http,False,False,True,15,True
'mail.richi.es',False,False,http,False,False,False,92,True
'drive-google-com.fanalav.com',False,False,http,False,False,False,32,True
'drive-google-com.fanalav.com',False,False,http,False,False,False,0,True
'panamadecide.com.pa',False,False,http,False,False,False,11,True
'appleid973867.richi.es',False,False,http,False,False,False,92,True
'appleid973867.richi.es',False,False,http,False,False,False,0,True
'appleid973867.richi.es',False,False,http,False,False,False,0,True
'marcgpalmer.com',False,False,http,False,False,False,7,True
'mail.richi.es',False,False,http,False,False,False,0,True
'www.presleypm.com',False,False,http,False,False,False,0,True
'supremia.com',False,False,http,False,False,False,7,True
'www.bien-etre-guadeloupe.com',False,False,http,False,False,False,4,True
'www.bien-etre-guadeloupe.com',False,False,http,False,False,False,0,True
'automundialsa.com.ve',False,False,http,False,False,False,8,True
'drive-google-com.fanalav.com',False,False,http,False,False,False,32,True
'drive-google-com.fanalav.com',False,False,http,False,False,False,0,True
'www.amourstore.com.br',False,False,http,False,False,False,7,True
'ovhdinstallations.co.za',False,False,http,False,False,True,9,True
'ovhdinstallations.co.za',False,False,http,False,False,True,11,True
'appleid973867.richi.es',False,False,http,False,False,False,92,True
'appleid973867.richi.es',False,False,http,False,False,False,0,True
'appleid973867.richi.es',False,False,http,False,False,False,88,True
'appleid973867.richi.es',False,False,http,False,False,False,0,True
'infoturism-luncoiu.ro',False,False,http,False,False,True,10,True
'www.bigcatchtackle.co.uk',False,False,http,False,False,False,9,True
'www.anindaukash.com',False,False,http,False,False,False,5,True
'www.khoropof.com',False,False,http,False,False,False,6,True
'mailupdate0.wix.com',False,False,http,False,False,False,0,True
'dev.ranksol.com',False,False,http,False,False,False,5,True
'www.plngs.pl',False,False,http,False,False,False,8,True
'a.dnqikan.com',False,False,http,False,False,False,7,True
'www.amourstore.com.br',False,False,http,False,False,False,7,True
'www.amourstore.com.br',False,False,http,False,False,False,3,True
'www.apss.net.au',False,False,http,False,False,True,47,True
'www.ucylojistik.com',False,False,http,False,False,False,0,True
'pashupaticapital.com',False,False,http,False,False,False,8,True
'www.specialchild.ie',False,False,http,False,False,True,11,True
'combatgear.biz',False,False,http,False,False,False,2,True
'combatgear.biz',False,False,http,False,False,False,2,True
'www.schmitt-anlagen-technik.de',False,False,http,False,False,False,0,True
'arcata.pt',False,False,http,False,False,False,7,True
'portal.tresfiordos.cl',False,False,http,False,False,False,3,True
'ovhdinstallations.co.za',False,False,http,False,False,True,19,True
'ucylojistik.com',False,False,http,False,False,False,8,True
'www.onearchives.org',False,False,http,False,False,False,10,True
'www.onearchives.org',False,False,http,False,False,False,10,True
'drive-google-com.fanalav.com',False,False,http,False,False,False,32,True
'drive-google-com.fanalav.com',False,False,http,False,False,False,0,True
'www.jmzc.us',False,False,http,False,False,False,0,True
'freedomcreations.co.uk',False,False,http,False,False,False,7,True
'www.bancomer.k25.net',False,False,http,False,False,False,0,True
'arcata.pt',False,False,http,False,False,False,7,True
'fri2012.ru',False,False,http,False,False,False,10,True
'tacticaluniformes.cl',False,False,http,False,False,False,3,True
'tacticaluniformes.cl',False,False,http,False,False,False,3,True
'onlinebankingdiscover.webzdarma.cz',False,False,http,False,False,False,17,True
'nbc-kh.org',False,False,http,False,False,False,7,True
'hosting8148363.az.pl',False,False,http,False,False,True,18,True
'tiny.cc',False,False,http,False,False,False,0,True
'rebuildinginvestortrust.com.centropsicologiatorino.com',False,False,http,False,False,False,17,True
'chisaga.cwsurf.de',False,False,http,False,False,False,0,True
'www.pashupaticapital.com',False,False,http,False,False,False,8,True
'ezty.net',False,False,http,False,False,False,9,True
'ezty.net',False,False,http,False,False,False,9,True
'www.amourstore.com.br',False,False,http,False,False,False,3,True
'www.amourstore.com.br',False,False,http,False,False,False,7,True
'nadg.com.pl',False,False,http,False,False,True,32,True
'eventosdayni.com',False,False,http,False,False,False,14,True
'thesmokingbells.com',False,False,http,False,False,False,0,True
'sandrarief.com',False,False,http,False,False,True,15,True
'sandrarief.com',False,False,http,False,False,True,0,True
'eventosdayni.com',False,False,http,False,False,False,14,True
'eventosdayni.com',False,False,http,False,False,False,14,True
'eventosdayni.com',False,False,http,False,False,False,14,True
'eventosdayni.com',False,False,http,False,False,False,14,True
'eventosdayni.com',False,False,http,False,False,False,14,True
'www.ail.no',False,False,http,False,False,False,0,True
'www.theitjobs.co.uk',False,False,http,False,False,False,6,True
'ava1.tmadev.com.au',False,False,http,False,False,False,11,True
'www.sandrarief.com',False,False,http,False,False,True,0,True
'www.cruisy.org',False,False,http,False,False,False,0,True
'www.asltemizlikorganize.com',False,False,http,False,False,False,11,True
'modafeoon.com',False,False,http,False,False,False,0,True
'idecosystems.org',False,False,http,False,False,False,0,True
'larma.ca',False,False,http,False,False,False,11,True
'childrescue.net',False,False,http,False,False,False,3,True
'drive-google-com.fanalav.com',False,False,http,False,False,False,32,True
'drive-google-com.fanalav.com',False,False,http,False,False,False,0,True
'listingredirect.unas.cz',False,False,http,False,False,False,12,True
'escueladebelleza.com.mx',False,False,http,False,False,False,4,True
'anunciocasasbahia.org',False,False,http,False,False,False,10,True
'eseqmultimedia.net',False,False,http,False,False,False,10,True
'www.thesmokingbells.com',False,False,http,False,False,False,0,True
'escueladebelleza.com.mx',False,False,http,False,False,False,3,True
'asltemizlikorganize.com',False,False,http,False,False,False,11,True
'reintegrare.ro',False,False,http,False,False,False,10,True
'anasindia.org',False,False,http,False,False,False,4,True
'kingenergy.com.ph',False,False,http,False,False,False,9,True
'kingenergy.com.ph',False,False,http,False,False,False,5,True
'www.3designcenter.com',False,False,http,False,False,False,8,True
'3designcenter.com',False,False,http,False,False,False,8,True
'www.3designcenter.com',False,False,http,False,False,False,8,True
'drive-google-com.fanalav.com',False,False,http,False,False,False,32,True
'drive-google-com.fanalav.com',False,False,http,False,False,False,0,True
'drive-google-com.fanalav.com',False,False,http,False,False,False,32,True
'drive-google-com.fanalav.com',False,False,http,False,False,False,0,True
'box830.bluehost.com',False,False,https,False,False,False,9,True
'amourstore.com.br',False,False,http,False,False,False,7,True
'amourstore.com.br',False,False,http,False,False,False,3,True
'view.s6.exacttarget.com',False,False,http,False,False,False,0,True
'cl.s6.exct.net',False,False,http,False,False,False,0,True
'http:',False,False,http,False,False,True,0,True
'coachforlife.ro',False,False,http,False,False,False,10,True
'izba-lekarska.org.pl',False,False,http,False,False,False,6,True
'www.gramija.com.pl',False,False,http,False,False,False,14,True
'dongphuccaocap.net',False,False,http,False,False,False,7,True
'darkangelz.ca',False,False,http,False,False,False,6,True
'feeds2.feedburner.com',False,False,http,False,False,False,0,True
'www.amourstore.com.br',False,False,http,False,False,False,7,True
'www.amourstore.com.br',False,False,http,False,False,False,3,True
'mea.co.kr',False,False,http,False,False,False,6,True
'www.mea.co.kr',False,False,http,False,False,False,6,True
'avocatmanta.ro',False,False,http,False,False,False,32,True
'dogansoyelektrik.com',False,False,http,False,False,False,11,True
'moyanobertello.com',False,False,http,False,False,False,8,True
'moyanobertello.com',False,False,http,False,False,False,10,True
'docfilefromme.pctoptancisi.com',False,False,http,False,False,False,7,True
'www.alpaktemizlik.com',False,False,http,False,False,False,17,True
'surfmarketing.cl',False,False,http,False,False,False,7,True
'squareoneconcepts.com',False,False,http,False,False,False,5,True
'www.dogansoyelektrik.com',False,False,http,False,False,False,11,True
'www.dogansoyelektrik.com',False,False,http,False,False,False,11,True
'cellxpressions.com',False,False,http,False,False,False,8,True
'tralispagar.com',False,False,http,False,False,False,11,True
'amourstore.com.br',False,False,http,False,False,False,7,True
'amourstore.com.br',False,False,http,False,False,False,5,True
'www.academiadetareas.cl',False,False,http,False,False,False,5,True
'estetiksanat.com',False,False,http,False,False,False,11,True
'estetiksanat.com',False,False,http,False,False,False,10,True
'www.amourstore.com.br',False,False,http,False,False,False,5,True
'www.amourstore.com.br',False,False,http,False,False,False,7,True
'akomondor.hu',False,False,http,False,False,False,0,True
'webhaberleri.com',False,False,http,False,False,True,12,True
'www.ideacontable.com.ar',False,False,http,False,False,False,3,True
'hantechgrp.com',False,False,http,False,False,False,15,True
'www.gkjx168.com',False,False,http,False,False,True,25,True
'boletoavulso2.locaweb.com.br',False,False,https,False,False,False,7,True
'ofertassaldao.com',False,False,http,False,False,False,8,True
'moyanobertello.com',False,False,http,False,False,False,10,True
'sagtikla.com',False,False,http,False,False,True,15,True
'uk-authorize-apple.com',False,False,http,False,False,False,2,True
'http:',False,False,http,False,False,False,0,True
'www.ofertassaldao.com',False,False,http,False,False,False,8,True
'inkyungkwon.com',False,False,http,False,True,True,18,True
'dongphuccaocap.net',False,False,http,False,False,False,7,True
'inkyungkwon.com',False,False,http,False,True,True,18,True
'mailopenupdate.wix.com',False,False,http,False,False,False,0,True
'j.mp',False,False,http,False,False,False,0,True
'www.dongphuccaocap.net',False,False,http,False,False,False,7,True
'hikaritori.ro',False,False,http,False,False,False,27,True
'inkyungkwon.com',False,False,http,False,True,True,18,True
'inkyungkwon.com',False,False,http,False,True,True,18,True
'www.dircom.org',False,False,http,False,False,False,32,True
'www.dircom.org',False,False,http,False,False,False,32,True
'www.dircom.org',False,False,http,False,False,False,5,True
'estudiomamut.cl',False,False,http,False,True,False,4,True
'bayrakcilar.org',False,False,http,False,False,False,3,True
'bayrakcilar.org',False,False,http,False,False,False,0,True
'www.alpaktemizlik.com',False,False,http,False,False,False,9,True
'iphonegeek.me',False,False,http,False,False,False,14,True
'docs.esffl.pt',False,False,http,False,False,False,0,True
'webcodes.com.br',False,False,http,False,False,False,9,True
'www.cornerstonemanagedproperties.com',False,False,http,False,False,True,15,True
'www.kloofroadvet.co.za',False,False,http,False,False,False,10,True
'www.shared.scheckfamily.info',False,False,http,False,False,False,0,True
'momsyourword.com',False,False,http,False,False,False,7,True
'lxcurl.com',False,False,http,False,False,False,0,True
'logini.matpillai.com',False,False,http,False,False,False,2,True
'hikaritori.ro',False,False,http,False,False,False,27,True
'www.cooperativailportico.com',False,False,http,False,False,False,0,True
'cooperativailportico.com',False,False,http,False,False,False,0,True
'www.escaliers-dumas.com',False,False,http,False,False,False,30,True
'www.escaliers-dumas.com',False,False,http,False,False,False,30,True
'www.ricardoeletroviagens.com.br',False,False,http,False,False,False,0,True
'biocombustiveis.org',False,False,http,False,False,False,5,True
'breatheandeat.com',False,False,http,False,False,True,0,True
'www.ventureproperty.net',False,False,http,False,False,False,8,True
'dev.d2fkitchens.co.uk',False,False,http,False,False,False,0,True
'www.alpaktemizlik.com',False,False,http,False,False,False,7,True
'moyanobertello.com',False,False,http,False,False,False,10,True
'www.scheckfamily.info',False,False,http,False,False,False,3,True
'ecovacs.lv',False,False,http,False,False,False,8,True
'www.escaliers-dumas.com',False,False,http,False,False,False,30,True
'www.escaliers-dumas.com',False,False,http,False,False,False,30,True
'www.montemaq.com.br',False,False,http,False,False,False,0,True
'inkyungkwon.com',False,False,http,False,True,True,18,True
'shop-amazon.org',False,False,http,False,False,False,6,True
'www.aasis.com.np',False,False,http,False,False,False,14,True
'www.alpaktemizlik.com',False,False,http,False,False,False,6,True
'www.alpaktemizlik.com',False,False,http,False,False,False,5,True
'artejoyas.com.mx',False,False,http,False,False,False,5,True
'artejoyas.com.mx',False,False,http,False,False,False,6,True
'artejoyas.com.mx',False,False,http,False,False,False,6,True
'dancingwithemily.com',False,False,http,False,False,False,2,True
'cressi.ru',False,False,http,False,False,True,7,True
'www.ofertassaldao.com',False,False,http,False,False,False,8,True
'www.ofertassaldao.com',False,False,http,False,False,False,8,True
'www.ofertassaldao.com',False,False,http,False,False,False,8,True
'flynetbayi.net',False,False,http,False,True,True,12,True
'full4.net',False,False,http,False,False,False,6,True
'full4.net',False,False,http,False,False,False,6,True
'cultivate.ie',False,False,http,False,False,False,4,True
'googledozs.mnclawncare.com',False,False,http,False,False,False,0,True
'viewconcept.mnclawncare.com',False,False,http,False,False,False,0,True
'view.s6.exacttarget.com',False,False,http,False,False,False,0,True
'view.s6.exacttarget.com',False,False,http,False,False,False,0,True
'docsgoogle.mnclawncare.com',False,False,http,False,False,False,0,True
'nationaleventstaff.com',False,False,http,False,False,False,10,True
'www.artejoyas.com.mx',False,False,http,False,False,False,5,True
'www.ofertassaldao.com',False,False,http,False,False,False,8,True
'www.users.on.net',False,False,http,False,False,False,8,True
'inkyungkwon.com',False,False,http,False,True,True,18,True
'dancingwithemily.com',False,False,http,False,False,False,2,True
'ebay-motors-vpp.obchod.cc',False,False,http,False,False,False,44,True
'cl.s6.exct.net',False,False,http,False,False,False,0,True
'inkyungkwon.com',False,False,http,False,True,True,18,True
'www.ofertassaldao.com',False,False,http,False,False,False,8,True
'cl.s6.exct.net',False,False,http,False,False,False,0,True
'fondazionedefornaris.org',False,False,http,False,False,False,13,True
'inkyungkwon.com',False,False,http,False,False,True,11,True
'tiny.cc',False,False,http,False,False,False,6,True
'relogin.mailseclaunch.com',False,False,http,False,False,False,0,True
'interlink-training.net',False,False,http,False,False,False,11,True
'drive-google-com.fanalav.com',False,False,http,False,False,False,32,True
'drive-google-com.fanalav.com',False,False,http,False,False,False,0,True
'signin.ebay.co.uk.ws.ebayisapi.dll.signin.ru.http.3a.2f.2fwww.ebay.co.uk.2f.user.powersellerinter.operational9328948293d.support.cusstomers.desg-woman.co.uk',False,False,http,True,False,False,19,True
'admedica.net',False,False,http,False,False,False,0,True
'www.ofertassaldao.com',False,False,http,False,False,False,12,True
'cl.s6.exct.net',False,False,http,False,False,False,0,True
'www.service-admin-data2015.com',False,False,http,False,False,False,0,True
'dumpsterrentalneworleans.com',False,False,http,False,False,False,0,True
'service.itunes.apple.com.cgi.winestations.com',False,False,http,True,False,False,0,True
'secure.doorscopesecurity.com',False,False,https,False,False,False,0,True
'www.reardenmetalprep.com',False,False,http,False,False,False,5,True
'admedica.net',False,False,http,False,False,False,3,True
'www.entification-verifie-moi-information.com',False,False,http,False,False,True,59,True
'admedica.net',False,False,http,False,False,False,3,True
'www.specialchild.ie',False,False,http,False,False,False,12,True
'specialchild.ie',False,False,http,False,False,False,12,True
'talentatlarge.eu',False,False,http,False,True,True,8,True
'specialchild.ie',False,False,http,False,False,False,12,True
'inkyungkwon.com',False,False,http,False,True,True,18,True
'usmoneybrokers.com',False,False,http,False,False,False,5,True
'usmoneybrokers.com',False,False,http,False,False,False,5,True
'ip-192-186-218-105.ip.secureserver.net',False,False,http,False,False,False,5,True
'glueck-assistenz.de',False,False,http,False,False,False,10,True
'www.ofertassaldao.com',False,False,http,False,False,False,8,True
'inversionesaraya.cl',False,False,http,False,False,False,5,True
'92.27.70.137',True,False,http,False,False,False,14,True
'cartasiservizio.com',False,False,http,False,False,False,0,True
'specialchild.ie',False,False,http,False,False,False,12,True
'tiny.cc',False,False,http,False,False,False,0,True
'volocycling.com',False,False,https,False,False,True,31,True
'ewoqcontent-sandbox.googleusercontent.com',False,False,https,False,False,False,16,True
'www.extraloucuratotal.com',False,False,http,False,False,False,31,True
'www.extraloucuratotal.com',False,False,http,False,False,False,31,True
'www.extraloucuratotal.com',False,False,http,False,False,False,0,True
'www.extraloucuratotal.com',False,False,http,False,False,False,26,True
'lemonmouse.uk.com',False,False,http,False,False,False,4,True
'lemonmouse.uk.com',False,False,http,False,False,False,5,True
'lemonmouse.uk.com',False,False,http,False,False,False,5,True
'herity.info',False,False,http,False,False,True,16,True
'logini.matpillai.com',False,False,http,False,False,False,2,True
'zenithchemical.info',False,False,http,False,False,False,9,True
'b-cajama.com',False,False,http,False,False,False,0,True
'www.specialchild.ie',False,False,http,False,False,False,12,True
'www.ofertassaldao.com',False,False,http,False,False,False,8,True
'clipapicexpress.com',False,False,http,False,False,False,0,True
'olimpmed.su',False,False,http,False,False,False,6,True
'paypal.luluhoops.com',False,False,http,False,False,False,0,True
'inkyungkwon.com',False,False,http,False,True,False,18,True
'teamconsultingdeva.ro',False,False,http,False,False,False,8,True
'www.interlink-training.net',False,False,http,False,False,False,11,True
'www.specialchild.ie',False,False,http,False,False,False,11,True
'shaakar.com',False,False,http,False,False,False,10,True
'www.entification-verifie-moi-information.com',False,False,http,False,False,True,59,True
'www.citron.pl',False,False,http,False,False,False,12,True
'footage.latitude30.com.au',False,False,http,False,False,False,5,True
'zenithchemical.info',False,False,http,False,False,False,9,True
'je.anaqol.org',False,False,http,False,False,False,8,True
'filmin.com.br',False,False,http,False,False,False,5,True
'zenithchemical.info',False,False,http,False,False,False,9,True
'rambudesign.com',False,False,http,False,False,False,4,True
'teamconsultingdeva.ro',False,False,http,False,False,False,8,True
'inkyungkwon.com',False,False,http,False,True,True,18,True
'www.assumoto.fr',False,False,http,False,False,False,4,True
'www.boisonline.com',False,False,http,False,False,False,9,True
'www.icyte.com',False,False,http,False,False,False,40,True
'bigeasyconfections.com',False,False,http,False,False,False,10,True
'www.dabhidroforservisi.com',False,False,http,False,False,False,9,True
'dabhidroforservisi.com',False,False,http,False,False,False,9,True
'dabhidroforservisi.com',False,False,http,False,False,False,4,True
'normaq.cl',False,False,http,False,False,False,4,True
'tolgaozelegitim.com',False,False,http,False,False,False,0,True
'entification-verifie-moi-information.com',False,False,http,False,False,True,59,True
'www.stromscatering.se',False,False,http,False,False,False,6,True
'yakittankitemizligi.net',False,False,http,False,False,True,32,True
'bitly2f5gjd.2fh.co',False,False,http,False,False,False,0,True
'gsxappapple.v90.us',False,False,http,False,False,False,11,True
'securepaypaol.com',False,False,http,False,False,True,36,True
'www.entification-verifie-moi-information.com',False,False,http,False,False,True,59,True
'www.entification-verifie-moi-information.com',False,False,http,False,False,True,59,True
'a2aviation.com',False,False,http,False,False,False,6,True
'carfarelimo.com',False,False,http,False,False,False,13,True
'entification-verifie-moi-information.com',False,False,http,False,False,True,59,True
'www.ofertassaldao.com',False,False,http,False,False,False,8,True
'a2aviation.com',False,False,http,False,False,False,6,True
'net-starter.net',False,False,http,False,False,False,0,True
'net-starter.net',False,False,http,False,False,False,0,True
'125.208.13.114',True,False,http,False,False,False,0,True
'dr-soroush.com',False,False,http,False,False,False,6,True
'dr-soroush.com',False,False,http,False,False,False,15,True
'wildlogic.com',False,False,http,False,False,True,143,True
'www.otimafm.com.br',False,False,http,False,False,False,10,True
'ixlink.net',False,False,http,False,False,False,4,True
'www.kidceliac.com',False,False,http,False,False,False,10,True
'hotelsaintejeanne.com',False,False,http,False,False,False,9,True
'no-time.ru',False,False,http,False,False,True,11,True
'drive-google-com.fanalav.com',False,False,http,False,False,False,32,True
'drive-google-com.fanalav.com',False,False,http,False,False,False,0,True
'www.boostyourparty.com',False,False,http,False,False,False,10,True
'boostyourparty.com',False,False,http,False,False,False,10,True
'www.alpaktemizlik.com',False,False,http,False,False,False,7,True
'dropbox.wso.cl',False,False,http,False,False,False,9,True
'www.kidceliac.com',False,False,http,False,False,False,10,True
'helmersorganic.ca',False,False,http,False,False,False,10,True
'ofertassaldao.com',False,False,http,False,False,False,126,True
'ofertassaldao.com',False,False,http,False,False,False,103,True
'ofertassaldao.com',False,False,http,False,False,False,129,True
'woodsforestb.com',False,False,http,False,False,False,0,True
'siucxaalumni.com',False,False,http,False,False,False,7,True
'dropbox.wso.cl',False,False,http,False,False,False,9,True
'kidceliac.com',False,False,http,False,False,False,10,True
'boostyourparty.com',False,False,http,False,False,True,12,True
'inoacindonesia.co.id',False,False,http,False,True,False,8,True
'www.otimafm.com.br',False,False,http,False,False,False,10,True
'www.woodsforestb.com',False,False,http,False,False,False,0,True
'www.boostyourparty.com',False,False,http,False,False,True,12,True
'www.kidceliac.com',False,False,http,False,False,False,12,True
'www.kidceliac.com',False,False,http,False,False,False,10,True
'darelhikma.com',False,False,http,False,False,False,9,True
'www.ofertassaldao.com',False,False,http,False,False,False,8,True
'tritunggal.ac.id',False,False,http,False,False,False,9,True
'tritunggal.ac.id',False,False,http,False,False,False,9,True
'tritunggal.ac.id',False,False,http,False,False,False,9,True
'www.ofertassaldao.com',False,False,http,False,False,False,8,True
'www.ofertassaldao.com',False,False,http,False,False,False,8,True
'boostyourparty.com',False,False,http,False,False,False,10,True
'www.boostyourparty.com',False,False,http,False,False,True,10,True
'www.helmersorganic.ca',False,False,http,False,False,False,10,True
'www.helmersorganic.ca',False,False,http,False,False,False,10,True
'ofertassaldao.com',False,False,http,False,False,False,133,True
'ofertassaldao.com',False,False,http,False,False,False,79,True
'no-time.ru',False,False,http,False,False,True,11,True
'no-time.ru',False,False,http,False,False,True,11,True
'eplace.co.il',False,False,http,False,False,False,2,True
'www.kidceliac.com',False,False,http,False,False,False,10,True
'tinyurl.com',False,False,http,False,False,False,0,True
'www.donmeztarimmarket.com',False,False,http,False,False,False,0,True
'service-admin-data2015.com',False,False,http,False,False,False,0,True
'www.alpaktemizlik.com',False,False,http,False,False,False,7,True
'wf-login-art.hut2.ru',False,False,http,False,False,False,0,True
'warface-vipes.su.host1364339.serv38.hostland.pro',False,False,http,True,False,False,0,True
'www.coleccionesfundacionmapfre.org',False,False,http,False,False,False,4,True
'nationaleventstaff.com',False,False,http,False,False,False,10,True
'decorpan.net',False,False,http,False,False,False,7,True
'decorpan.net',False,False,http,False,False,False,7,True
